condition_id,number,raw_answer,answer
medium,28670,a,A
medium,28671,b,B
medium,28672,a,A
medium,28673,b,B
medium,28674,c,C
medium,28675,b,B
medium,28676,c,C
medium,28677,b,B
medium,28678,c,C
medium,28679,b,B
medium,28680,c,C
medium,28681,a,A
medium,28682,c,C
medium,28683,a,A
medium,28684,c,C
medium,28685,c,C
medium,28686,b,B
medium,28687,c,C
medium,28688,b,B
medium,28689,a,A
medium,28690,a,A
medium,28691,a,A
medium,28692,a,A
medium,28693,a,A
medium,28694,c,C
medium,28695,a,A
medium,28696,c,C
medium,28697,c,C
medium,28698,b,B
medium,28699,c,C
medium,28700,b,B
medium,28701,b,B
medium,28702,a,A
medium,28703,b,B
medium,28704,a,A
medium,28705,c,C
medium,28706,b,B
medium,28707,c,C
medium,28708,b,B
medium,28709,a,A
medium,28710,a,A
medium,28711,a,A
medium,28712,a,A
medium,28713,a,A
medium,28714,a,A
medium,28715,a,A
medium,28716,a,A
medium,28717,b,B
medium,28718,c,C
medium,28719,b,B
medium,28720,c,C
medium,28721,a,A
medium,28722,c,C
medium,28723,a,A
medium,28724,c,C
medium,28725,a,A
medium,28726,b,B
medium,28727,a,A
medium,28728,b,B
medium,28729,a,A
medium,28730,b,B
medium,28731,a,A
medium,28732,b,B
medium,28733,a,A
medium,28734,a,A
medium,28735,a,A
medium,28736,a,A
medium,28737,a,A
medium,28738,a,A
medium,28739,a,A
medium,28740,a,A
medium,28741,c,C
medium,28742,a,A
medium,28743,c,C
medium,28744,a,A
medium,28745,a,A
medium,28746,c,C
medium,28747,a,A
medium,28748,c,C
medium,28749,b,B
medium,28750,a,A
medium,28751,b,B
medium,28752,a,A
medium,28753,a,A
medium,28754,c,C
medium,28755,a,A
medium,28756,c,C
medium,28757,c,C
medium,28758,b,B
medium,28759,c,C
medium,28760,b,B
medium,28761,b,B
medium,28762,c,C
medium,28763,b,B
medium,28764,c,C
medium,28765,a,A
medium,28766,b,B
medium,28767,a,A
medium,28768,b,B
medium,28769,b,B
medium,28770,c,C
medium,28771,b,B
medium,28772,c,C
medium,28773,a,A
medium,28774,a,A
medium,28775,a,A
medium,28776,a,A
medium,28777,b,B
medium,28778,a,A
medium,28779,b,B
medium,28780,a,A
medium,28781,a,A
medium,28782,b,B
medium,28783,a,A
medium,28784,b,B
medium,28785,b,B
medium,28786,c,C
medium,28787,b,B
medium,28788,c,C
medium,28789,b,B
medium,28790,a,A
medium,28791,b,B
medium,28792,a,A
medium,28793,c,C
medium,28794,a,A
medium,28795,c,C
medium,28796,a,A
medium,28797,b,B
medium,28798,a,A
medium,28799,b,B
medium,28800,a,A
medium,28801,a,A
medium,28802,a,A
medium,28803,a,A
medium,28804,a,A
medium,28805,a,A
medium,28806,a,A
medium,28807,a,A
medium,28808,a,A
medium,28809,c,C
medium,28810,a,A
medium,28811,c,C
medium,28812,a,A
medium,28813,a,A
medium,28814,c,C
medium,28815,a,A
medium,28816,c,C
medium,28817,c,C
medium,28818,a,A
medium,28819,c,C
medium,28820,a,A
medium,28821,b,B
medium,28822,c,C
medium,28823,b,B
medium,28824,c,C
medium,28825,b,B
medium,28826,a,A
medium,28827,b,B
medium,28828,a,A
medium,28829,b,B
medium,28830,c,C
medium,28831,b,B
medium,28832,c,C
medium,28833,c,C
medium,28834,a,A
medium,28835,c,C
medium,28836,a,A
medium,28837,b,B
medium,28838,a,A
medium,28839,b,B
medium,28840,a,A
medium,28841,b,B
medium,28842,c,C
medium,28843,b,B
medium,28844,c,C
medium,28845,c,C
medium,28846,b,B
medium,28847,c,C
medium,28848,b,B
medium,28849,b,B
medium,28850,a,A
medium,28851,b,B
medium,28852,a,A
medium,28853,a,A
medium,28854,b,B
medium,28855,a,A
medium,28856,b,B
medium,28857,b,B
medium,28858,c,C
medium,28859,b,B
medium,28860,c,C
medium,28861,c,C
medium,28862,a,A
medium,28863,c,C
medium,28864,a,A
medium,28865,b,B
medium,28866,c,C
medium,28867,b,B
medium,28868,c,C
medium,28869,b,B
medium,28870,a,A
medium,28871,b,B
medium,28872,a,A
medium,28873,a,A
medium,28874,b,B
medium,28875,a,A
medium,28876,b,B
medium,28877,c,C
medium,28878,b,B
medium,28879,c,C
medium,28880,b,B
medium,28881,c,C
medium,28882,a,A
medium,28883,c,C
medium,28884,a,A
medium,28885,a,A
medium,28886,c,C
medium,28887,a,A
medium,28888,c,C
medium,28889,c,C
medium,28890,a,A
medium,28891,c,C
medium,28892,a,A
medium,28893,a,A
medium,28894,c,C
medium,28895,a,A
medium,28896,c,C
medium,28897,b,B
medium,28898,c,C
medium,28899,b,B
medium,28900,c,C
medium,28901,b,B
medium,28902,c,C
medium,28903,b,B
medium,28904,c,C
medium,28905,b,B
medium,28906,a,A
medium,28907,b,B
medium,28908,a,A
medium,28909,a,A
medium,28910,b,B
medium,28911,a,A
medium,28912,b,B
medium,28913,a,A
medium,28914,a,A
medium,28915,a,A
medium,28916,a,A
medium,28917,c,C
medium,28918,a,A
medium,28919,c,C
medium,28920,a,A
medium,28921,c,C
medium,28922,a,A
medium,28923,c,C
medium,28924,a,A
medium,28925,b,B
medium,28926,c,C
medium,28927,b,B
medium,28928,c,C
medium,28929,b,B
medium,28930,c,C
medium,28931,b,B
medium,28932,c,C
medium,28933,b,B
medium,28934,c,C
medium,28935,b,B
medium,28936,c,C
medium,28937,c,C
medium,28938,b,B
medium,28939,c,C
medium,28940,b,B
medium,28941,a,A
medium,28942,a,A
medium,28943,a,A
medium,28944,a,A
medium,28945,b,B
medium,28946,c,C
medium,28947,b,B
medium,28948,c,C
medium,28949,b,B
medium,28950,c,C
medium,28951,b,B
medium,28952,c,C
medium,28953,c,C
medium,28954,b,B
medium,28955,c,C
medium,28956,b,B
medium,28957,b,B
medium,28958,c,C
medium,28959,b,B
medium,28960,c,C
medium,28961,a,A
medium,28962,a,A
medium,28963,a,A
medium,28964,a,A
medium,28965,c,C
medium,28966,b,B
medium,28967,c,C
medium,28968,b,B
medium,28969,b,B
medium,28970,c,C
medium,28971,b,B
medium,28972,c,C
medium,28973,b,B
medium,28974,c,C
medium,28975,b,B
medium,28976,c,C
medium,28977,a,A
medium,28978,c,C
medium,28979,a,A
medium,28980,c,C
medium,28981,b,B
medium,28982,c,C
medium,28983,b,B
medium,28984,c,C
medium,28985,a,A
medium,28986,c,C
medium,28987,a,A
medium,28988,c,C
medium,28989,b,B
medium,28990,c,C
medium,28991,b,B
medium,28992,c,C
medium,28993,a,A
medium,28994,c,C
medium,28995,a,A
medium,28996,c,C
medium,28997,a,A
medium,28998,c,C
medium,28999,a,A
medium,29000,c,C
medium,29001,a,A
medium,29002,a,A
medium,29003,a,A
medium,29004,a,A
medium,29005,a,A
medium,29006,a,A
medium,29007,a,A
medium,29008,a,A
medium,29009,b,B
medium,29010,c,C
medium,29011,b,B
medium,29012,c,C
medium,29013,b,B
medium,29014,c,C
medium,29015,b,B
medium,29016,c,C
medium,29017,a,A
medium,29018,a,A
medium,29019,a,A
medium,29020,a,A
medium,29021,a,A
medium,29022,c,C
medium,29023,a,A
medium,29024,c,C
medium,29025,a,A
medium,29026,c,C
medium,29027,a,A
medium,29028,c,C
medium,29029,c,C
medium,29030,b,B
medium,29031,c,C
medium,29032,b,B
medium,29033,a,A
medium,29034,a,A
medium,29035,a,A
medium,29036,a,A
medium,29037,c,C
medium,29038,b,B
medium,29039,c,C
medium,29040,b,B
medium,29041,c,C
medium,29042,b,B
medium,29043,c,C
medium,29044,b,B
medium,29045,a,A
medium,29046,c,C
medium,29047,a,A
medium,29048,c,C
medium,29049,a,A
medium,29050,c,C
medium,29051,a,A
medium,29052,c,C
medium,29053,c,C
medium,29054,b,B
medium,29055,c,C
medium,29056,b,B
medium,29057,b,B
medium,29058,c,C
medium,29059,b,B
medium,29060,c,C
medium,29061,b,B
medium,29062,c,C
medium,29063,b,B
medium,29064,c,C
medium,29065,c,C
medium,29066,b,B
medium,29067,c,C
medium,29068,b,B
medium,29069,c,C
medium,29070,b,B
medium,29071,c,C
medium,29072,b,B
medium,29073,a,A
medium,29074,c,C
medium,29075,a,A
medium,29076,c,C
medium,29077,c,C
medium,29078,b,B
medium,29079,c,C
medium,29080,b,B
medium,29081,a,A
medium,29082,c,C
medium,29083,a,A
medium,29084,c,C
medium,29085,b,B
medium,29086,c,C
medium,29087,b,B
medium,29088,c,C
medium,29089,a,A
medium,29090,a,A
medium,29091,a,A
medium,29092,a,A
medium,29093,c,C
medium,29094,b,B
medium,29095,c,C
medium,29096,b,B
medium,29097,c,C
medium,29098,b,B
medium,29099,c,C
medium,29100,b,B
medium,29101,a,A
medium,29102,a,A
medium,29103,a,A
medium,29104,a,A
medium,29105,c,C
medium,29106,b,B
medium,29107,c,C
medium,29108,b,B
medium,29109,b,B
medium,29110,c,C
medium,29111,b,B
medium,29112,c,C
medium,29113,c,C
medium,29114,b,B
medium,29115,c,C
medium,29116,b,B
medium,29117,a,A
medium,29118,c,C
medium,29119,a,A
medium,29120,c,C
medium,29121,b,B
medium,29122,c,C
medium,29123,b,B
medium,29124,c,C
medium,29125,a,A
medium,29126,c,C
medium,29127,a,A
medium,29128,c,C
medium,29129,b,B
medium,29130,c,C
medium,29131,b,B
medium,29132,c,C
medium,29133,a,A
medium,29134,c,C
medium,29135,a,A
medium,29136,c,C
medium,29137,a,A
medium,29138,c,C
medium,29139,a,A
medium,29140,c,C
medium,29141,a,A
medium,29142,a,A
medium,29143,a,A
medium,29144,a,A
medium,29145,b,B
medium,29146,c,C
medium,29147,b,B
medium,29148,c,C
medium,29149,a,A
medium,29150,c,C
medium,29151,a,A
medium,29152,c,C
medium,29153,a,A
medium,29154,c,C
medium,29155,a,A
medium,29156,c,C
medium,29157,c,C
medium,29158,b,B
medium,29159,c,C
medium,29160,b,B
medium,29161,b,B
medium,29162,c,C
medium,29163,b,B
medium,29164,c,C
medium,29165,a,A
medium,29166,a,A
medium,29167,a,A
medium,29168,a,A
medium,29169,c,C
medium,29170,b,B
medium,29171,c,C
medium,29172,b,B
medium,29173,b,B
medium,29174,c,C
medium,29175,b,B
medium,29176,c,C
medium,29177,b,B
medium,29178,c,C
medium,29179,b,B
medium,29180,c,C
medium,29181,a,A
medium,29182,a,A
medium,29183,a,A
medium,29184,a,A
medium,29185,b,B
medium,29186,c,C
medium,29187,b,B
medium,29188,c,C
medium,29189,a,A
medium,29190,c,C
medium,29191,a,A
medium,29192,c,C
medium,29193,a,A
medium,29194,c,C
medium,29195,a,A
medium,29196,c,C
medium,29197,b,B
medium,29198,c,C
medium,29199,b,B
medium,29200,c,C
medium,29201,b,B
medium,29202,c,C
medium,29203,b,B
medium,29204,c,C
medium,29205,a,A
medium,29206,c,C
medium,29207,a,A
medium,29208,c,C
medium,29209,c,C
medium,29210,b,B
medium,29211,c,C
medium,29212,b,B
medium,29213,a,A
medium,29214,c,C
medium,29215,a,A
medium,29216,c,C
medium,29217,a,A
medium,29218,a,A
medium,29219,a,A
medium,29220,a,A
medium,29221,a,A
medium,29222,c,C
medium,29223,a,A
medium,29224,c,C
medium,29225,c,C
medium,29226,b,B
medium,29227,c,C
medium,29228,b,B
medium,29229,b,B
medium,29230,c,C
medium,29231,b,B
medium,29232,c,C
medium,29233,c,C
medium,29234,b,B
medium,29235,c,C
medium,29236,b,B
medium,29237,b,B
medium,29238,c,C
medium,29239,b,B
medium,29240,c,C
medium,29241,a,A
medium,29242,c,C
medium,29243,a,A
medium,29244,c,C
medium,29245,a,A
medium,29246,c,C
medium,29247,a,A
medium,29248,c,C
medium,29249,c,C
medium,29250,b,B
medium,29251,c,C
medium,29252,b,B
medium,29253,c,C
medium,29254,b,B
medium,29255,c,C
medium,29256,b,B
medium,29257,b,B
medium,29258,c,C
medium,29259,b,B
medium,29260,c,C
medium,29261,b,B
medium,29262,c,C
medium,29263,b,B
medium,29264,c,C
medium,29265,b,B
medium,29266,c,C
medium,29267,b,B
medium,29268,c,C
medium,29269,b,B
medium,29270,c,C
medium,29271,b,B
medium,29272,c,C
medium,29273,b,B
medium,29274,c,C
medium,29275,b,B
medium,29276,c,C
medium,29277,a,A
medium,29278,c,C
medium,29279,a,A
medium,29280,c,C
medium,29281,b,B
medium,29282,c,C
medium,29283,b,B
medium,29284,c,C
medium,29285,c,C
medium,29286,b,B
medium,29287,c,C
medium,29288,b,B
medium,29289,b,B
medium,29290,c,C
medium,29291,b,B
medium,29292,c,C
medium,29293,a,A
medium,29294,a,A
medium,29295,a,A
medium,29296,a,A
medium,29297,b,B
medium,29298,c,C
medium,29299,b,B
medium,29300,c,C
medium,29301,a,A
medium,29302,a,A
medium,29303,a,A
medium,29304,a,A
medium,29305,a,A
medium,29306,c,C
medium,29307,a,A
medium,29308,c,C
medium,29309,c,C
medium,29310,b,B
medium,29311,c,C
medium,29312,b,B
medium,29313,c,C
medium,29314,b,B
medium,29315,c,C
medium,29316,b,B
medium,29317,a,A
medium,29318,c,C
medium,29319,a,A
medium,29320,c,C
medium,29321,a,A
medium,29322,c,C
medium,29323,a,A
medium,29324,c,C
medium,29325,a,A
medium,29326,a,A
medium,29327,a,A
medium,29328,a,A
medium,29329,c,C
medium,29330,b,B
medium,29331,c,C
medium,29332,b,B
medium,29333,a,A
medium,29334,a,A
medium,29335,a,A
medium,29336,a,A
medium,29337,b,B
medium,29338,c,C
medium,29339,b,B
medium,29340,c,C
medium,29341,c,C
medium,29342,b,B
medium,29343,c,C
medium,29344,b,B
medium,29345,a,A
medium,29346,c,C
medium,29347,a,A
medium,29348,c,C
medium,29349,c,C
medium,29350,b,B
medium,29351,c,C
medium,29352,b,B
medium,29353,a,A
medium,29354,c,C
medium,29355,a,A
medium,29356,c,C
medium,29357,c,C
medium,29358,b,B
medium,29359,c,C
medium,29360,b,B
medium,29361,a,A
medium,29362,b,B
medium,29363,a,A
medium,29364,b,B
medium,29365,a,A
medium,29366,b,B
medium,29367,a,A
medium,29368,b,B
medium,29369,a,A
medium,29370,a,A
medium,29371,a,A
medium,29372,a,A
medium,29373,b,B
medium,29374,c,C
medium,29375,b,B
medium,29376,c,C
medium,29377,c,C
medium,29378,a,A
medium,29379,c,C
medium,29380,a,A
medium,29381,a,A
medium,29382,c,C
medium,29383,a,A
medium,29384,c,C
medium,29385,a,A
medium,29386,c,C
medium,29387,a,A
medium,29388,c,C
medium,29389,b,B
medium,29390,c,C
medium,29391,b,B
medium,29392,c,C
medium,29393,c,C
medium,29394,b,B
medium,29395,c,C
medium,29396,b,B
medium,29397,a,A
medium,29398,c,C
medium,29399,a,A
medium,29400,c,C
medium,29401,a,A
medium,29402,c,C
medium,29403,a,A
medium,29404,c,C
medium,29405,c,C
medium,29406,b,B
medium,29407,c,C
medium,29408,b,B
medium,29409,c,C
medium,29410,b,B
medium,29411,c,C
medium,29412,b,B
medium,29413,a,A
medium,29414,c,C
medium,29415,a,A
medium,29416,c,C
medium,29417,b,B
medium,29418,c,C
medium,29419,b,B
medium,29420,c,C
medium,29421,b,B
medium,29422,c,C
medium,29423,b,B
medium,29424,c,C
medium,29425,c,C
medium,29426,b,B
medium,29427,c,C
medium,29428,b,B
medium,29429,a,A
medium,29430,a,A
medium,29431,a,A
medium,29432,a,A
medium,29433,b,B
medium,29434,c,C
medium,29435,b,B
medium,29436,c,C
medium,29437,a,A
medium,29438,a,A
medium,29439,a,A
medium,29440,a,A
medium,29441,a,A
medium,29442,c,C
medium,29443,a,A
medium,29444,c,C
medium,29445,a,A
medium,29446,c,C
medium,29447,a,A
medium,29448,c,C
medium,29449,a,A
medium,29450,c,C
medium,29451,a,A
medium,29452,c,C
medium,29453,c,C
medium,29454,b,B
medium,29455,c,C
medium,29456,b,B
medium,29457,a,A
medium,29458,c,C
medium,29459,a,A
medium,29460,c,C
medium,29461,a,A
medium,29462,c,C
medium,29463,a,A
medium,29464,c,C
medium,29465,c,C
medium,29466,b,B
medium,29467,c,C
medium,29468,b,B
medium,29469,b,B
medium,29470,c,C
medium,29471,b,B
medium,29472,c,C
medium,29473,b,B
medium,29474,c,C
medium,29475,b,B
medium,29476,c,C
medium,29477,a,A
medium,29478,c,C
medium,29479,a,A
medium,29480,c,C
medium,29481,b,B
medium,29482,c,C
medium,29483,b,B
medium,29484,c,C
medium,29485,c,C
medium,29486,b,B
medium,29487,c,C
medium,29488,b,B
medium,29489,a,A
medium,29490,a,A
medium,29491,a,A
medium,29492,a,A
medium,29493,c,C
medium,29494,b,B
medium,29495,c,C
medium,29496,b,B
medium,29497,a,A
medium,29498,c,C
medium,29499,a,A
medium,29500,c,C
medium,29501,c,C
medium,29502,b,B
medium,29503,c,C
medium,29504,b,B
medium,29505,a,A
medium,29506,a,A
medium,29507,a,A
medium,29508,a,A
medium,29509,c,C
medium,29510,b,B
medium,29511,c,C
medium,29512,b,B
medium,29513,b,B
medium,29514,c,C
medium,29515,b,B
medium,29516,c,C
medium,29517,c,C
medium,29518,b,B
medium,29519,c,C
medium,29520,b,B
medium,29521,a,A
medium,29522,c,C
medium,29523,a,A
medium,29524,c,C
medium,29525,a,A
medium,29526,c,C
medium,29527,a,A
medium,29528,c,C
medium,29529,a,A
medium,29530,c,C
medium,29531,a,A
medium,29532,c,C
medium,29533,a,A
medium,29534,c,C
medium,29535,a,A
medium,29536,c,C
medium,29537,b,B
medium,29538,c,C
medium,29539,b,B
medium,29540,c,C
medium,29541,c,C
medium,29542,b,B
medium,29543,c,C
medium,29544,b,B
medium,29545,b,B
medium,29546,c,C
medium,29547,b,B
medium,29548,c,C
medium,29549,a,A
medium,29550,c,C
medium,29551,a,A
medium,29552,c,C
medium,29553,c,C
medium,29554,b,B
medium,29555,c,C
medium,29556,b,B
medium,29557,b,B
medium,29558,c,C
medium,29559,b,B
medium,29560,c,C
medium,29561,a,A
medium,29562,c,C
medium,29563,a,A
medium,29564,c,C
medium,29565,c,C
medium,29566,b,B
medium,29567,c,C
medium,29568,b,B
medium,29569,a,A
medium,29570,c,C
medium,29571,a,A
medium,29572,c,C
medium,29573,b,B
medium,29574,c,C
medium,29575,b,B
medium,29576,c,C
medium,29577,b,B
medium,29578,c,C
medium,29579,b,B
medium,29580,c,C
medium,29581,c,C
medium,29582,b,B
medium,29583,c,C
medium,29584,b,B
medium,29585,c,C
medium,29586,b,B
medium,29587,c,C
medium,29588,b,B
medium,29589,b,B
medium,29590,c,C
medium,29591,b,B
medium,29592,c,C
medium,29593,b,B
medium,29594,c,C
medium,29595,b,B
medium,29596,c,C
medium,29597,b,B
medium,29598,c,C
medium,29599,b,B
medium,29600,c,C
medium,29601,c,C
medium,29602,b,B
medium,29603,c,C
medium,29604,b,B
medium,29605,b,B
medium,29606,c,C
medium,29607,b,B
medium,29608,c,C
medium,29609,c,C
medium,29610,b,B
medium,29611,c,C
medium,29612,b,B
medium,29613,c,C
medium,29614,b,B
medium,29615,c,C
medium,29616,b,B
medium,29617,a,A
medium,29618,c,C
medium,29619,a,A
medium,29620,c,C
medium,29621,b,B
medium,29622,c,C
medium,29623,b,B
medium,29624,c,C
medium,29625,c,C
medium,29626,b,B
medium,29627,c,C
medium,29628,b,B
medium,29629,a,A
medium,29630,a,A
medium,29631,a,A
medium,29632,a,A
medium,29633,a,A
medium,29634,c,C
medium,29635,a,A
medium,29636,c,C
medium,29637,a,A
medium,29638,a,A
medium,29639,a,A
medium,29640,a,A
medium,29641,c,C
medium,29642,b,B
medium,29643,c,C
medium,29644,b,B
medium,29645,b,B
medium,29646,c,C
medium,29647,b,B
medium,29648,c,C
medium,29649,a,A
medium,29650,a,A
medium,29651,a,A
medium,29652,a,A
medium,29653,a,A
medium,29654,c,C
medium,29655,a,A
medium,29656,c,C
medium,29657,a,A
medium,29658,c,C
medium,29659,a,A
medium,29660,c,C
medium,29661,a,A
medium,29662,a,A
medium,29663,a,A
medium,29664,a,A
medium,29665,b,B
medium,29666,c,C
medium,29667,b,B
medium,29668,c,C
medium,29669,c,C
medium,29670,b,B
medium,29671,c,C
medium,29672,b,B
medium,29673,a,A
medium,29674,c,C
medium,29675,a,A
medium,29676,c,C
medium,29677,a,A
medium,29678,b,B
medium,29679,a,A
medium,29680,b,B
medium,29681,a,A
medium,29682,c,C
medium,29683,a,A
medium,29684,c,C
medium,29685,c,C
medium,29686,a,A
medium,29687,c,C
medium,29688,a,A
medium,29689,c,C
medium,29690,a,A
medium,29691,c,C
medium,29692,a,A
medium,29693,a,A
medium,29694,c,C
medium,29695,a,A
medium,29696,c,C
medium,29697,c,C
medium,29698,b,B
medium,29699,c,C
medium,29700,b,B
medium,29701,a,A
medium,29702,c,C
medium,29703,a,A
medium,29704,c,C
medium,29705,b,B
medium,29706,c,C
medium,29707,b,B
medium,29708,c,C
medium,29709,a,A
medium,29710,a,A
medium,29711,a,A
medium,29712,a,A
medium,29713,a,A
medium,29714,c,C
medium,29715,a,A
medium,29716,c,C
medium,29717,a,A
medium,29718,a,A
medium,29719,a,A
medium,29720,a,A
medium,29721,c,C
medium,29722,b,B
medium,29723,c,C
medium,29724,b,B
medium,29725,b,B
medium,29726,c,C
medium,29727,b,B
medium,29728,c,C
medium,29729,b,B
medium,29730,c,C
medium,29731,b,B
medium,29732,c,C
medium,29733,a,A
medium,29734,c,C
medium,29735,a,A
medium,29736,c,C
medium,29737,a,A
medium,29738,c,C
medium,29739,a,A
medium,29740,c,C
medium,29741,c,C
medium,29742,b,B
medium,29743,c,C
medium,29744,b,B
medium,29745,c,C
medium,29746,b,B
medium,29747,c,C
medium,29748,b,B
medium,29749,c,C
medium,29750,b,B
medium,29751,c,C
medium,29752,b,B
medium,29753,a,A
medium,29754,c,C
medium,29755,a,A
medium,29756,c,C
medium,29757,b,B
medium,29758,c,C
medium,29759,b,B
medium,29760,c,C
medium,29761,b,B
medium,29762,c,C
medium,29763,b,B
medium,29764,c,C
medium,29765,c,C
medium,29766,b,B
medium,29767,c,C
medium,29768,a,A
medium,29769,c,C
medium,29770,a,A
medium,29771,c,C
medium,29772,a,A
medium,29773,c,C
medium,29774,b,B
medium,29775,c,C
medium,29776,a,A
medium,29777,a,A
medium,29778,b,B
medium,29779,a,A
medium,29780,c,C
medium,29781,a,A
medium,29782,b,B
medium,29783,a,A
medium,29784,c,C
medium,29785,a,A
medium,29786,b,B
medium,29787,a,A
medium,29788,c,C
medium,29789,a,A
medium,29790,b,B
medium,29791,a,A
medium,29792,c,C
medium,29793,a,A
medium,29794,b,B
medium,29795,a,A
medium,29796,c,C
medium,29797,c,C
medium,29798,a,A
medium,29799,c,C
medium,29800,b,B
medium,29801,b,B
medium,29802,a,A
medium,29803,b,B
medium,29804,c,C
medium,29805,a,A
medium,29806,b,B
medium,29807,a,A
medium,29808,c,C
medium,29809,c,C
medium,29810,b,B
medium,29811,c,C
medium,29812,a,A
medium,29813,c,C
medium,29814,a,A
medium,29815,c,C
medium,29816,b,B
medium,29817,a,A
medium,29818,c,C
medium,29819,a,A
medium,29820,b,B
medium,29821,b,B
medium,29822,c,C
medium,29823,b,B
medium,29824,a,A
medium,29825,a,A
medium,29826,c,C
medium,29827,a,A
medium,29828,b,B
medium,29829,a,A
medium,29830,b,B
medium,29831,a,A
medium,29832,c,C
medium,29833,b,B
medium,29834,a,A
medium,29835,b,B
medium,29836,c,C
medium,29837,b,B
medium,29838,a,A
medium,29839,b,B
medium,29840,c,C
medium,29841,c,C
medium,29842,b,B
medium,29843,c,C
medium,29844,a,A
medium,29845,a,A
medium,29846,b,B
medium,29847,a,A
medium,29848,c,C
medium,29849,a,A
medium,29850,c,C
medium,29851,a,A
medium,29852,b,B
medium,29853,c,C
medium,29854,a,A
medium,29855,c,C
medium,29856,b,B
medium,29857,a,A
medium,29858,c,C
medium,29859,a,A
medium,29860,b,B
medium,29861,c,C
medium,29862,b,B
medium,29863,c,C
medium,29864,a,A
medium,29865,a,A
medium,29866,a,A
medium,29867,a,A
medium,29868,a,A
medium,29869,c,C
medium,29870,b,B
medium,29871,c,C
medium,29872,a,A
medium,29873,b,B
medium,29874,a,A
medium,29875,b,B
medium,29876,c,C
medium,29877,a,A
medium,29878,a,A
medium,29879,a,A
medium,29880,a,A
medium,29881,c,C
medium,29882,a,A
medium,29883,c,C
medium,29884,b,B
medium,29885,b,B
medium,29886,c,C
medium,29887,b,B
medium,29888,a,A
medium,29889,a,A
medium,29890,b,B
medium,29891,a,A
medium,29892,c,C
medium,29893,a,A
medium,29894,a,A
medium,29895,a,A
medium,29896,a,A
medium,29897,b,B
medium,29898,a,A
medium,29899,b,B
medium,29900,c,C
medium,29901,b,B
medium,29902,a,A
medium,29903,b,B
medium,29904,c,C
medium,29905,a,A
medium,29906,a,A
medium,29907,a,A
medium,29908,a,A
medium,29909,a,A
medium,29910,b,B
medium,29911,a,A
medium,29912,c,C
medium,29913,b,B
medium,29914,c,C
medium,29915,b,B
medium,29916,a,A
medium,29917,b,B
medium,29918,c,C
medium,29919,b,B
medium,29920,a,A
medium,29921,c,C
medium,29922,a,A
medium,29923,c,C
medium,29924,b,B
medium,29925,a,A
medium,29926,b,B
medium,29927,a,A
medium,29928,b,B
medium,29929,b,B
medium,29930,a,A
medium,29931,b,B
medium,29932,c,C
medium,29933,a,A
medium,29934,b,B
medium,29935,a,A
medium,29936,c,C
medium,29937,c,C
medium,29938,a,A
medium,29939,c,C
medium,29940,b,B
medium,29941,a,A
medium,29942,c,C
medium,29943,a,A
medium,29944,b,B
medium,29945,a,A
medium,29946,a,A
medium,29947,a,A
medium,29948,a,A
medium,29949,a,A
medium,29950,a,A
medium,29951,a,A
medium,29952,a,A
medium,29953,a,A
medium,29954,a,A
medium,29955,a,A
medium,29956,a,A
medium,29957,a,A
medium,29958,a,A
medium,29959,a,A
medium,29960,a,A
medium,29961,a,A
medium,29962,c,C
medium,29963,a,A
medium,29964,b,B
medium,29965,c,C
medium,29966,a,A
medium,29967,c,C
medium,29968,b,B
medium,29969,b,B
medium,29970,a,A
medium,29971,b,B
medium,29972,c,C
medium,29973,b,B
medium,29974,a,A
medium,29975,b,B
medium,29976,c,C
medium,29977,c,C
medium,29978,a,A
medium,29979,c,C
medium,29980,b,B
medium,29981,a,A
medium,29982,b,B
medium,29983,a,A
medium,29984,c,C
medium,29985,a,A
medium,29986,c,C
medium,29987,a,A
medium,29988,b,B
medium,29989,c,C
medium,29990,a,A
medium,29991,c,C
medium,29992,b,B
medium,29993,b,B
medium,29994,c,C
medium,29995,b,B
medium,29996,a,A
medium,29997,b,B
medium,29998,c,C
medium,29999,b,B
medium,30000,c,C
medium,30001,b,B
medium,30002,c,C
medium,30003,b,B
medium,30004,a,A
medium,30005,c,C
medium,30006,b,B
medium,30007,c,C
medium,30008,a,A
medium,30009,b,B
medium,30010,c,C
medium,30011,b,B
medium,30012,a,A
medium,30013,c,C
medium,30014,b,B
medium,30015,c,C
medium,30016,a,A
medium,30017,a,A
medium,30018,a,A
medium,30019,a,A
medium,30020,a,A
medium,30021,c,C
medium,30022,b,B
medium,30023,c,C
medium,30024,a,A
medium,30025,a,A
medium,30026,b,B
medium,30027,a,A
medium,30028,c,C
medium,30029,a,A
medium,30030,b,B
medium,30031,a,A
medium,30032,c,C
medium,30033,a,A
medium,30034,c,C
medium,30035,a,A
medium,30036,b,B
medium,30037,b,B
medium,30038,c,C
medium,30039,b,B
medium,30040,a,A
medium,30041,a,A
medium,30042,a,A
medium,30043,a,A
medium,30044,a,A
medium,30045,b,B
medium,30046,c,C
medium,30047,b,B
medium,30048,a,A
medium,30049,a,A
medium,30050,a,A
medium,30051,a,A
medium,30052,a,A
medium,30053,a,A
medium,30054,a,A
medium,30055,a,A
medium,30056,a,A
medium,30057,c,C
medium,30058,a,A
medium,30059,c,C
medium,30060,b,B
medium,30061,b,B
medium,30062,a,A
medium,30063,b,B
medium,30064,c,C
medium,30065,a,A
medium,30066,a,A
medium,30067,a,A
