condition_id,number,raw_answer,answer
medium,25560,a,A
medium,25561,c,C
medium,25562,a,A
medium,25563,c,C
medium,25564,a,A
medium,25565,a,A
medium,25566,b,B
medium,25567,a,A
medium,25568,b,B
medium,25569,b,B
medium,25570,a,A
medium,25571,b,B
medium,25572,a,A
medium,25573,b,B
medium,25574,a,A
medium,25575,b,B
medium,25576,a,A
medium,25577,b,B
medium,25578,a,A
medium,25579,b,B
medium,25580,a,A
medium,25581,b,B
medium,25582,a,A
medium,25583,b,B
medium,25584,a,A
medium,25585,b,B
medium,25586,a,A
medium,25587,b,B
medium,25588,a,A
medium,25589,c,C
medium,25590,a,A
medium,25591,c,C
medium,25592,a,A
medium,25593,c,C
medium,25594,a,A
medium,25595,c,C
medium,25596,a,A
medium,25597,b,B
medium,25598,a,A
medium,25599,b,B
medium,25600,a,A
medium,25601,c,C
medium,25602,a,A
medium,25603,c,C
medium,25604,a,A
medium,25605,c,C
medium,25606,a,A
medium,25607,c,C
medium,25608,a,A
medium,25609,b,B
medium,25610,a,A
medium,25611,b,B
medium,25612,a,A
medium,25613,c,C
medium,25614,a,A
medium,25615,c,C
medium,25616,a,A
medium,25617,a,A
medium,25618,b,B
medium,25619,a,A
medium,25620,b,B
medium,25621,c,C
medium,25622,a,A
medium,25623,c,C
medium,25624,a,A
medium,25625,b,B
medium,25626,a,A
medium,25627,b,B
medium,25628,a,A
medium,25629,b,B
medium,25630,a,A
medium,25631,b,B
medium,25632,a,A
medium,25633,a,A
medium,25634,b,B
medium,25635,a,A
medium,25636,b,B
medium,25637,c,C
medium,25638,a,A
medium,25639,c,C
medium,25640,a,A
medium,25641,a,A
medium,25642,b,B
medium,25643,a,A
medium,25644,b,B
medium,25645,c,C
medium,25646,a,A
medium,25647,c,C
medium,25648,a,A
medium,25649,c,C
medium,25650,a,A
medium,25651,c,C
medium,25652,a,A
medium,25653,c,C
medium,25654,a,A
medium,25655,c,C
medium,25656,a,A
medium,25657,a,A
medium,25658,b,B
medium,25659,a,A
medium,25660,b,B
medium,25661,a,A
medium,25662,b,B
medium,25663,a,A
medium,25664,b,B
medium,25665,b,B
medium,25666,a,A
medium,25667,b,B
medium,25668,a,A
medium,25669,b,B
medium,25670,a,A
medium,25671,b,B
medium,25672,a,A
medium,25673,c,C
medium,25674,a,A
medium,25675,c,C
medium,25676,a,A
medium,25677,c,C
medium,25678,a,A
medium,25679,c,C
medium,25680,a,A
medium,25681,b,B
medium,25682,a,A
medium,25683,b,B
medium,25684,a,A
medium,25685,c,C
medium,25686,a,A
medium,25687,c,C
medium,25688,c,C
medium,25689,a,A
medium,25690,c,C
medium,25691,a,A
medium,25692,a,A
medium,25693,b,B
medium,25694,a,A
medium,25695,b,B
medium,25696,b,B
medium,25697,b,B
medium,25698,c,C
medium,25699,b,B
medium,25700,b,B
medium,25701,b,B
medium,25702,c,C
medium,25703,b,B
medium,25704,b,B
medium,25705,a,A
medium,25706,b,B
medium,25707,a,A
medium,25708,a,A
medium,25709,a,A
medium,25710,b,B
medium,25711,a,A
medium,25712,a,A
medium,25713,b,B
medium,25714,c,C
medium,25715,b,B
medium,25716,b,B
medium,25717,a,A
medium,25718,b,B
medium,25719,a,A
medium,25720,a,A
medium,25721,b,B
medium,25722,a,A
medium,25723,b,B
medium,25724,b,B
medium,25725,c,C
medium,25726,a,A
medium,25727,c,C
medium,25728,c,C
medium,25729,b,B
medium,25730,a,A
medium,25731,b,B
medium,25732,b,B
medium,25733,b,B
medium,25734,a,A
medium,25735,b,B
medium,25736,b,B
medium,25737,c,C
medium,25738,a,A
medium,25739,c,C
medium,25740,c,C
medium,25741,b,B
medium,25742,c,C
medium,25743,b,B
medium,25744,b,B
medium,25745,b,B
medium,25746,c,C
medium,25747,b,B
medium,25748,b,B
medium,25749,c,C
medium,25750,a,A
medium,25751,c,C
medium,25752,c,C
medium,25753,c,C
medium,25754,b,B
medium,25755,c,C
medium,25756,c,C
medium,25757,c,C
medium,25758,a,A
medium,25759,c,C
medium,25760,c,C
medium,25761,c,C
medium,25762,b,B
medium,25763,c,C
medium,25764,c,C
medium,25765,a,A
medium,25766,c,C
medium,25767,a,A
medium,25768,a,A
medium,25769,c,C
medium,25770,b,B
medium,25771,c,C
medium,25772,c,C
medium,25773,c,C
medium,25774,b,B
medium,25775,c,C
medium,25776,c,C
medium,25777,a,A
medium,25778,b,B
medium,25779,a,A
medium,25780,a,A
medium,25781,c,C
medium,25782,b,B
medium,25783,c,C
medium,25784,c,C
medium,25785,b,B
medium,25786,c,C
medium,25787,b,B
medium,25788,b,B
medium,25789,a,A
medium,25790,c,C
medium,25791,a,A
medium,25792,a,A
medium,25793,c,C
medium,25794,b,B
medium,25795,c,C
medium,25796,c,C
medium,25797,c,C
medium,25798,b,B
medium,25799,c,C
medium,25800,c,C
medium,25801,c,C
medium,25802,a,A
medium,25803,c,C
medium,25804,c,C
medium,25805,a,A
medium,25806,b,B
medium,25807,a,A
medium,25808,a,A
medium,25809,b,B
medium,25810,a,A
medium,25811,b,B
medium,25812,b,B
medium,25813,c,C
medium,25814,b,B
medium,25815,c,C
medium,25816,c,C
medium,25817,a,A
medium,25818,c,C
medium,25819,a,A
medium,25820,a,A
medium,25821,c,C
medium,25822,b,B
medium,25823,c,C
medium,25824,c,C
medium,25825,b,B
medium,25826,a,A
medium,25827,b,B
medium,25828,b,B
medium,25829,a,A
medium,25830,b,B
medium,25831,a,A
medium,25832,a,A
medium,25833,b,B
medium,25834,c,C
medium,25835,b,B
medium,25836,b,B
medium,25837,b,B
medium,25838,a,A
medium,25839,b,B
medium,25840,b,B
medium,25841,a,A
medium,25842,c,C
medium,25843,a,A
medium,25844,a,A
medium,25845,a,A
medium,25846,b,B
medium,25847,a,A
medium,25848,a,A
medium,25849,b,B
medium,25850,a,A
medium,25851,b,B
medium,25852,b,B
medium,25853,c,C
medium,25854,a,A
medium,25855,c,C
medium,25856,c,C
medium,25857,c,C
medium,25858,b,B
medium,25859,c,C
medium,25860,c,C
medium,25861,b,B
medium,25862,c,C
medium,25863,b,B
medium,25864,b,B
medium,25865,c,C
medium,25866,b,B
medium,25867,c,C
medium,25868,c,C
medium,25869,b,B
medium,25870,c,C
medium,25871,b,B
medium,25872,b,B
medium,25873,b,B
medium,25874,a,A
medium,25875,b,B
medium,25876,b,B
medium,25877,a,A
medium,25878,b,B
medium,25879,a,A
medium,25880,a,A
medium,25881,b,B
medium,25882,a,A
medium,25883,b,B
medium,25884,b,B
medium,25885,c,C
medium,25886,b,B
medium,25887,c,C
medium,25888,c,C
medium,25889,c,C
medium,25890,a,A
medium,25891,c,C
medium,25892,c,C
medium,25893,b,B
medium,25894,a,A
medium,25895,b,B
medium,25896,b,B
medium,25897,a,A
medium,25898,b,B
medium,25899,a,A
medium,25900,a,A
medium,25901,a,A
medium,25902,a,A
medium,25903,a,A
medium,25904,a,A
medium,25905,a,A
medium,25906,c,C
medium,25907,a,A
medium,25908,a,A
medium,25909,b,B
medium,25910,c,C
medium,25911,b,B
medium,25912,b,B
medium,25913,a,A
medium,25914,b,B
medium,25915,a,A
medium,25916,a,A
medium,25917,b,B
medium,25918,a,A
medium,25919,b,B
medium,25920,b,B
medium,25921,a,A
medium,25922,b,B
medium,25923,a,A
medium,25924,a,A
medium,25925,a,A
medium,25926,b,B
medium,25927,a,A
medium,25928,a,A
medium,25929,a,A
medium,25930,c,C
medium,25931,a,A
medium,25932,a,A
medium,25933,a,A
medium,25934,b,B
medium,25935,a,A
medium,25936,a,A
medium,25937,a,A
medium,25938,b,B
medium,25939,a,A
medium,25940,a,A
medium,25941,b,B
medium,25942,c,C
medium,25943,b,B
medium,25944,b,B
medium,25945,b,B
medium,25946,c,C
medium,25947,b,B
medium,25948,b,B
medium,25949,a,A
medium,25950,b,B
medium,25951,a,A
medium,25952,a,A
medium,25953,a,A
medium,25954,a,A
medium,25955,a,A
medium,25956,a,A
medium,25957,a,A
medium,25958,b,B
medium,25959,a,A
medium,25960,a,A
medium,25961,a,A
medium,25962,c,C
medium,25963,a,A
medium,25964,a,A
medium,25965,b,B
medium,25966,c,C
medium,25967,b,B
medium,25968,b,B
medium,25969,a,A
medium,25970,b,B
medium,25971,a,A
medium,25972,a,A
medium,25973,c,C
medium,25974,a,A
medium,25975,c,C
medium,25976,c,C
medium,25977,c,C
medium,25978,b,B
medium,25979,c,C
medium,25980,c,C
medium,25981,a,A
medium,25982,b,B
medium,25983,a,A
medium,25984,a,A
medium,25985,c,C
medium,25986,b,B
medium,25987,c,C
medium,25988,c,C
medium,25989,c,C
medium,25990,a,A
medium,25991,c,C
medium,25992,c,C
medium,25993,c,C
medium,25994,a,A
medium,25995,c,C
medium,25996,c,C
medium,25997,a,A
medium,25998,b,B
medium,25999,a,A
medium,26000,a,A
medium,26001,a,A
medium,26002,c,C
medium,26003,a,A
medium,26004,a,A
medium,26005,b,B
medium,26006,c,C
medium,26007,b,B
medium,26008,b,B
medium,26009,a,A
medium,26010,b,B
medium,26011,a,A
medium,26012,a,A
medium,26013,a,A
medium,26014,c,C
medium,26015,a,A
medium,26016,a,A
medium,26017,c,C
medium,26018,a,A
medium,26019,c,C
medium,26020,c,C
medium,26021,b,B
medium,26022,a,A
medium,26023,b,B
medium,26024,b,B
medium,26025,c,C
medium,26026,b,B
medium,26027,c,C
medium,26028,c,C
medium,26029,c,C
medium,26030,b,B
medium,26031,c,C
medium,26032,c,C
medium,26033,b,B
medium,26034,c,C
medium,26035,b,B
medium,26036,b,B
medium,26037,b,B
medium,26038,a,A
medium,26039,b,B
medium,26040,b,B
medium,26041,b,B
medium,26042,a,A
medium,26043,b,B
medium,26044,b,B
medium,26045,a,A
medium,26046,b,B
medium,26047,a,A
medium,26048,a,A
medium,26049,c,C
medium,26050,b,B
medium,26051,c,C
medium,26052,c,C
medium,26053,a,A
medium,26054,b,B
medium,26055,a,A
medium,26056,a,A
medium,26057,b,B
medium,26058,a,A
medium,26059,b,B
medium,26060,b,B
medium,26061,a,A
medium,26062,b,B
medium,26063,a,A
medium,26064,a,A
medium,26065,c,C
medium,26066,b,B
medium,26067,c,C
medium,26068,c,C
medium,26069,b,B
medium,26070,a,A
medium,26071,b,B
medium,26072,b,B
medium,26073,c,C
medium,26074,b,B
medium,26075,c,C
medium,26076,c,C
medium,26077,a,A
medium,26078,c,C
medium,26079,a,A
medium,26080,a,A
medium,26081,a,A
medium,26082,b,B
medium,26083,a,A
medium,26084,a,A
medium,26085,a,A
medium,26086,c,C
medium,26087,a,A
medium,26088,a,A
medium,26089,c,C
medium,26090,b,B
medium,26091,c,C
medium,26092,c,C
medium,26093,b,B
medium,26094,a,A
medium,26095,b,B
medium,26096,b,B
medium,26097,a,A
medium,26098,c,C
medium,26099,a,A
medium,26100,a,A
medium,26101,a,A
medium,26102,b,B
medium,26103,a,A
medium,26104,a,A
medium,26105,a,A
medium,26106,c,C
medium,26107,a,A
medium,26108,a,A
medium,26109,b,B
medium,26110,c,C
medium,26111,b,B
medium,26112,b,B
medium,26113,c,C
medium,26114,b,B
medium,26115,c,C
medium,26116,c,C
medium,26117,a,A
medium,26118,c,C
medium,26119,a,A
medium,26120,a,A
medium,26121,b,B
medium,26122,c,C
medium,26123,b,B
medium,26124,b,B
medium,26125,a,A
medium,26126,c,C
medium,26127,a,A
medium,26128,a,A
medium,26129,c,C
medium,26130,b,B
medium,26131,c,C
medium,26132,c,C
medium,26133,b,B
medium,26134,c,C
medium,26135,b,B
medium,26136,b,B
medium,26137,b,B
medium,26138,a,A
medium,26139,b,B
medium,26140,b,B
medium,26141,c,C
medium,26142,b,B
medium,26143,c,C
medium,26144,c,C
medium,26145,b,B
medium,26146,a,A
medium,26147,b,B
medium,26148,b,B
medium,26149,c,C
medium,26150,b,B
medium,26151,c,C
medium,26152,c,C
medium,26153,a,A
medium,26154,c,C
medium,26155,a,A
medium,26156,a,A
medium,26157,c,C
medium,26158,a,A
medium,26159,c,C
medium,26160,c,C
medium,26161,a,A
medium,26162,b,B
medium,26163,a,A
medium,26164,a,A
medium,26165,c,C
medium,26166,a,A
medium,26167,c,C
medium,26168,c,C
medium,26169,b,B
medium,26170,a,A
medium,26171,b,B
medium,26172,b,B
medium,26173,c,C
medium,26174,a,A
medium,26175,c,C
medium,26176,c,C
medium,26177,c,C
medium,26178,a,A
medium,26179,c,C
medium,26180,c,C
medium,26181,c,C
medium,26182,a,A
medium,26183,c,C
medium,26184,c,C
medium,26185,c,C
medium,26186,a,A
medium,26187,c,C
medium,26188,c,C
medium,26189,c,C
medium,26190,a,A
medium,26191,c,C
medium,26192,c,C
medium,26193,b,B
medium,26194,a,A
medium,26195,b,B
medium,26196,b,B
medium,26197,a,A
medium,26198,b,B
medium,26199,a,A
medium,26200,a,A
medium,26201,b,B
medium,26202,a,A
medium,26203,b,B
medium,26204,b,B
medium,26205,c,C
medium,26206,a,A
medium,26207,c,C
medium,26208,c,C
medium,26209,b,B
medium,26210,a,A
medium,26211,b,B
medium,26212,b,B
medium,26213,a,A
medium,26214,a,A
medium,26215,a,A
medium,26216,a,A
medium,26217,a,A
medium,26218,b,B
medium,26219,a,A
medium,26220,a,A
medium,26221,b,B
medium,26222,a,A
medium,26223,b,B
medium,26224,b,B
medium,26225,c,C
medium,26226,a,A
medium,26227,c,C
medium,26228,c,C
medium,26229,b,B
medium,26230,a,A
medium,26231,b,B
medium,26232,b,B
medium,26233,a,A
medium,26234,a,A
medium,26235,a,A
medium,26236,a,A
medium,26237,a,A
medium,26238,b,B
medium,26239,a,A
medium,26240,a,A
medium,26241,a,A
medium,26242,a,A
medium,26243,a,A
medium,26244,a,A
medium,26245,a,A
medium,26246,b,B
medium,26247,a,A
medium,26248,a,A
medium,26249,b,B
medium,26250,a,A
medium,26251,b,B
medium,26252,b,B
medium,26253,a,A
medium,26254,b,B
medium,26255,a,A
medium,26256,a,A
medium,26257,a,A
medium,26258,b,B
medium,26259,a,A
medium,26260,a,A
medium,26261,b,B
medium,26262,a,A
medium,26263,b,B
medium,26264,b,B
medium,26265,a,A
medium,26266,b,B
medium,26267,a,A
medium,26268,a,A
medium,26269,c,C
medium,26270,a,A
medium,26271,c,C
medium,26272,c,C
medium,26273,b,B
medium,26274,a,A
medium,26275,b,B
medium,26276,b,B
medium,26277,a,A
medium,26278,b,B
medium,26279,a,A
medium,26280,a,A
medium,26281,c,C
medium,26282,a,A
medium,26283,c,C
medium,26284,c,C
medium,26285,a,A
medium,26286,b,B
medium,26287,a,A
medium,26288,a,A
medium,26289,c,C
medium,26290,a,A
medium,26291,c,C
medium,26292,c,C
medium,26293,a,A
medium,26294,b,B
medium,26295,a,A
medium,26296,a,A
medium,26297,b,B
medium,26298,a,A
medium,26299,b,B
medium,26300,b,B
medium,26301,a,A
medium,26302,a,A
medium,26303,a,A
medium,26304,a,A
medium,26305,a,A
medium,26306,b,B
medium,26307,a,A
medium,26308,a,A
medium,26309,b,B
medium,26310,a,A
medium,26311,b,B
medium,26312,b,B
medium,26313,a,A
medium,26314,b,B
medium,26315,a,A
medium,26316,a,A
medium,26317,b,B
medium,26318,a,A
medium,26319,b,B
medium,26320,b,B
medium,26321,b,B
medium,26322,a,A
medium,26323,b,B
medium,26324,b,B
medium,26325,c,C
medium,26326,a,A
medium,26327,c,C
medium,26328,c,C
medium,26329,a,A
medium,26330,b,B
medium,26331,a,A
medium,26332,a,A
medium,26333,a,A
medium,26334,a,A
medium,26335,a,A
medium,26336,a,A
medium,26337,a,A
medium,26338,b,B
medium,26339,a,A
medium,26340,a,A
medium,26341,c,C
medium,26342,a,A
medium,26343,c,C
medium,26344,c,C
medium,26345,a,A
medium,26346,b,B
medium,26347,a,A
medium,26348,a,A
medium,26349,c,C
medium,26350,a,A
medium,26351,c,C
medium,26352,c,C
medium,26353,a,A
medium,26354,b,B
medium,26355,a,A
medium,26356,a,A
medium,26357,c,C
medium,26358,a,A
medium,26359,c,C
medium,26360,c,C
medium,26361,a,A
medium,26362,b,B
medium,26363,a,A
medium,26364,a,A
medium,26365,b,B
medium,26366,a,A
medium,26367,b,B
medium,26368,b,B
medium,26369,b,B
medium,26370,a,A
medium,26371,b,B
medium,26372,b,B
medium,26373,a,A
medium,26374,b,B
medium,26375,a,A
medium,26376,a,A
medium,26377,c,C
medium,26378,a,A
medium,26379,c,C
medium,26380,c,C
medium,26381,a,A
medium,26382,b,B
medium,26383,a,A
medium,26384,a,A
medium,26385,c,C
medium,26386,a,A
medium,26387,c,C
medium,26388,c,C
medium,26389,a,A
medium,26390,b,B
medium,26391,a,A
medium,26392,a,A
medium,26393,a,A
medium,26394,a,A
medium,26395,a,A
medium,26396,a,A
medium,26397,c,C
medium,26398,a,A
medium,26399,c,C
medium,26400,c,C
medium,26401,c,C
medium,26402,a,A
medium,26403,c,C
medium,26404,c,C
medium,26405,b,B
medium,26406,a,A
medium,26407,b,B
medium,26408,b,B
medium,26409,c,C
medium,26410,a,A
medium,26411,c,C
medium,26412,c,C
medium,26413,c,C
medium,26414,a,A
medium,26415,c,C
medium,26416,c,C
medium,26417,c,C
medium,26418,a,A
medium,26419,c,C
medium,26420,c,C
medium,26421,c,C
medium,26422,a,A
medium,26423,c,C
medium,26424,c,C
medium,26425,a,A
medium,26426,b,B
medium,26427,a,A
medium,26428,a,A
medium,26429,a,A
medium,26430,a,A
medium,26431,a,A
medium,26432,a,A
medium,26433,c,C
medium,26434,a,A
medium,26435,c,C
medium,26436,c,C
medium,26437,a,A
medium,26438,b,B
medium,26439,a,A
medium,26440,a,A
medium,26441,c,C
medium,26442,a,A
medium,26443,c,C
medium,26444,c,C
medium,26445,a,A
medium,26446,b,B
medium,26447,a,A
medium,26448,a,A
medium,26449,b,B
medium,26450,a,A
medium,26451,b,B
medium,26452,b,B
medium,26453,c,C
medium,26454,a,A
medium,26455,c,C
medium,26456,c,C
medium,26457,a,A
medium,26458,b,B
medium,26459,a,A
medium,26460,a,A
medium,26461,c,C
medium,26462,a,A
medium,26463,c,C
medium,26464,c,C
medium,26465,a,A
medium,26466,b,B
medium,26467,a,A
medium,26468,a,A
medium,26469,a,A
medium,26470,b,B
medium,26471,a,A
medium,26472,a,A
medium,26473,b,B
medium,26474,a,A
medium,26475,b,B
medium,26476,b,B
medium,26477,c,C
medium,26478,a,A
medium,26479,c,C
medium,26480,c,C
medium,26481,c,C
medium,26482,a,A
medium,26483,c,C
medium,26484,c,C
medium,26485,b,B
medium,26486,a,A
medium,26487,b,B
medium,26488,b,B
medium,26489,c,C
medium,26490,a,A
medium,26491,c,C
medium,26492,c,C
medium,26493,b,B
medium,26494,a,A
medium,26495,b,B
medium,26496,b,B
medium,26497,a,A
medium,26498,b,B
medium,26499,a,A
medium,26500,a,A
medium,26501,a,A
medium,26502,b,B
medium,26503,a,A
medium,26504,a,A
medium,26505,a,A
medium,26506,b,B
medium,26507,a,A
medium,26508,a,A
medium,26509,b,B
medium,26510,a,A
medium,26511,b,B
medium,26512,b,B
medium,26513,b,B
medium,26514,a,A
medium,26515,b,B
medium,26516,b,B
medium,26517,c,C
medium,26518,a,A
medium,26519,c,C
medium,26520,c,C
medium,26521,a,A
medium,26522,b,B
medium,26523,a,A
medium,26524,a,A
medium,26525,c,C
medium,26526,a,A
medium,26527,c,C
medium,26528,c,C
medium,26529,a,A
medium,26530,b,B
medium,26531,a,A
medium,26532,a,A
medium,26533,a,A
medium,26534,b,B
medium,26535,a,A
medium,26536,a,A
medium,26537,a,A
medium,26538,b,B
medium,26539,a,A
medium,26540,a,A
medium,26541,b,B
medium,26542,a,A
medium,26543,b,B
medium,26544,b,B
medium,26545,a,A
medium,26546,b,B
medium,26547,a,A
medium,26548,a,A
medium,26549,a,A
medium,26550,a,A
medium,26551,a,A
medium,26552,a,A
medium,26553,a,A
medium,26554,b,B
medium,26555,a,A
medium,26556,a,A
medium,26557,c,C
medium,26558,a,A
medium,26559,c,C
medium,26560,c,C
medium,26561,b,B
medium,26562,a,A
medium,26563,b,B
medium,26564,b,B
medium,26565,c,C
medium,26566,a,A
medium,26567,c,C
medium,26568,c,C
medium,26569,c,C
medium,26570,a,A
medium,26571,c,C
medium,26572,c,C
medium,26573,a,A
medium,26574,b,B
medium,26575,a,A
medium,26576,a,A
medium,26577,a,A
medium,26578,b,B
medium,26579,a,A
medium,26580,a,A
medium,26581,a,A
medium,26582,b,B
medium,26583,a,A
medium,26584,a,A
medium,26585,c,C
medium,26586,a,A
medium,26587,c,C
medium,26588,c,C
medium,26589,c,C
medium,26590,a,A
medium,26591,c,C
medium,26592,c,C
medium,26593,a,A
medium,26594,b,B
medium,26595,a,A
medium,26596,a,A
medium,26597,a,A
medium,26598,b,B
medium,26599,a,A
medium,26600,a,A
medium,26601,c,C
medium,26602,a,A
medium,26603,c,C
medium,26604,c,C
medium,26605,b,B
medium,26606,a,A
medium,26607,b,B
medium,26608,b,B
medium,26609,a,A
medium,26610,a,A
medium,26611,a,A
medium,26612,a,A
medium,26613,b,B
medium,26614,a,A
medium,26615,b,B
medium,26616,b,B
medium,26617,a,A
medium,26618,b,B
medium,26619,a,A
medium,26620,a,A
medium,26621,c,C
medium,26622,a,A
medium,26623,c,C
medium,26624,c,C
medium,26625,c,C
medium,26626,a,A
medium,26627,c,C
medium,26628,c,C
medium,26629,b,B
medium,26630,a,A
medium,26631,b,B
medium,26632,b,B
medium,26633,c,C
medium,26634,a,A
medium,26635,c,C
medium,26636,c,C
medium,26637,b,B
medium,26638,a,A
medium,26639,b,B
medium,26640,b,B
medium,26641,c,C
medium,26642,a,A
medium,26643,c,C
medium,26644,c,C
medium,26645,a,A
medium,26646,b,B
medium,26647,a,A
medium,26648,a,A
medium,26649,b,B
medium,26650,a,A
medium,26651,b,B
medium,26652,b,B
medium,26653,b,B
medium,26654,a,A
medium,26655,b,B
medium,26656,b,B
medium,26657,a,A
medium,26658,b,B
medium,26659,a,A
medium,26660,a,A
medium,26661,b,B
medium,26662,a,A
medium,26663,b,B
medium,26664,b,B
medium,26665,b,B
medium,26666,a,A
medium,26667,b,B
medium,26668,b,B
medium,26669,c,C
medium,26670,a,A
medium,26671,c,C
medium,26672,c,C
medium,26673,a,A
medium,26674,a,A
medium,26675,a,A
medium,26676,a,A
medium,26677,b,B
medium,26678,a,A
medium,26679,b,B
medium,26680,b,B
medium,26681,c,C
medium,26682,a,A
medium,26683,c,C
medium,26684,c,C
medium,26685,a,A
medium,26686,b,B
medium,26687,a,A
medium,26688,a,A
medium,26689,c,C
medium,26690,a,A
medium,26691,c,C
medium,26692,c,C
medium,26693,c,C
medium,26694,a,A
medium,26695,c,C
medium,26696,c,C
medium,26697,c,C
medium,26698,a,A
medium,26699,c,C
medium,26700,c,C
medium,26701,a,A
medium,26702,b,B
medium,26703,a,A
medium,26704,a,A
medium,26705,c,C
medium,26706,a,A
medium,26707,c,C
medium,26708,c,C
medium,26709,c,C
medium,26710,a,A
medium,26711,c,C
medium,26712,c,C
medium,26713,a,A
medium,26714,a,A
medium,26715,a,A
medium,26716,a,A
medium,26717,c,C
medium,26718,a,A
medium,26719,c,C
medium,26720,c,C
medium,26721,a,A
medium,26722,b,B
medium,26723,a,A
medium,26724,a,A
medium,26725,a,A
medium,26726,b,B
medium,26727,a,A
medium,26728,a,A
medium,26729,b,B
medium,26730,a,A
medium,26731,b,B
medium,26732,b,B
medium,26733,a,A
medium,26734,b,B
medium,26735,a,A
medium,26736,a,A
medium,26737,a,A
medium,26738,b,B
medium,26739,a,A
medium,26740,a,A
medium,26741,c,C
medium,26742,a,A
medium,26743,c,C
medium,26744,c,C
medium,26745,b,B
medium,26746,a,A
medium,26747,b,B
medium,26748,b,B
medium,26749,c,C
medium,26750,a,A
medium,26751,c,C
medium,26752,c,C
medium,26753,a,A
medium,26754,b,B
medium,26755,a,A
medium,26756,a,A
medium,26757,c,C
medium,26758,a,A
medium,26759,c,C
medium,26760,c,C
medium,26761,b,B
medium,26762,a,A
medium,26763,b,B
medium,26764,b,B
medium,26765,c,C
medium,26766,b,B
medium,26767,c,C
medium,26768,c,C
medium,26769,a,A
medium,26770,c,C
medium,26771,a,A
medium,26772,a,A
medium,26773,c,C
medium,26774,b,B
medium,26775,c,C
medium,26776,c,C
medium,26777,a,A
medium,26778,c,C
medium,26779,a,A
medium,26780,a,A
medium,26781,a,A
medium,26782,b,B
medium,26783,a,A
medium,26784,a,A
medium,26785,c,C
medium,26786,b,B
medium,26787,c,C
medium,26788,c,C
medium,26789,b,B
medium,26790,c,C
medium,26791,b,B
medium,26792,b,B
medium,26793,b,B
medium,26794,a,A
medium,26795,b,B
medium,26796,b,B
medium,26797,b,B
medium,26798,c,C
medium,26799,b,B
medium,26800,b,B
medium,26801,c,C
medium,26802,a,A
medium,26803,c,C
medium,26804,c,C
medium,26805,a,A
medium,26806,c,C
medium,26807,a,A
medium,26808,a,A
medium,26809,a,A
medium,26810,b,B
medium,26811,a,A
medium,26812,a,A
medium,26813,c,C
medium,26814,b,B
medium,26815,c,C
medium,26816,c,C
medium,26817,b,B
medium,26818,c,C
medium,26819,b,B
medium,26820,b,B
medium,26821,a,A
medium,26822,b,B
medium,26823,a,A
medium,26824,a,A
medium,26825,b,B
medium,26826,a,A
medium,26827,b,B
medium,26828,b,B
medium,26829,b,B
medium,26830,c,C
medium,26831,b,B
medium,26832,b,B
medium,26833,c,C
medium,26834,b,B
medium,26835,c,C
medium,26836,c,C
medium,26837,c,C
medium,26838,a,A
medium,26839,c,C
medium,26840,c,C
medium,26841,c,C
medium,26842,b,B
medium,26843,c,C
medium,26844,c,C
medium,26845,a,A
medium,26846,b,B
medium,26847,a,A
medium,26848,a,A
medium,26849,a,A
medium,26850,b,B
medium,26851,a,A
medium,26852,a,A
medium,26853,c,C
medium,26854,a,A
medium,26855,c,C
medium,26856,c,C
medium,26857,a,A
medium,26858,b,B
medium,26859,a,A
medium,26860,a,A
medium,26861,a,A
medium,26862,c,C
medium,26863,a,A
medium,26864,a,A
medium,26865,c,C
medium,26866,a,A
medium,26867,c,C
medium,26868,c,C
medium,26869,c,C
medium,26870,b,B
medium,26871,c,C
medium,26872,c,C
medium,26873,a,A
medium,26874,b,B
medium,26875,a,A
medium,26876,a,A
medium,26877,b,B
medium,26878,c,C
medium,26879,b,B
medium,26880,b,B
medium,26881,a,A
medium,26882,b,B
medium,26883,a,A
medium,26884,a,A
medium,26885,b,B
medium,26886,a,A
medium,26887,b,B
medium,26888,b,B
medium,26889,b,B
medium,26890,a,A
medium,26891,b,B
medium,26892,b,B
medium,26893,a,A
medium,26894,a,A
medium,26895,a,A
medium,26896,a,A
medium,26897,a,A
medium,26898,b,B
medium,26899,a,A
medium,26900,a,A
medium,26901,c,C
medium,26902,a,A
medium,26903,c,C
medium,26904,c,C
medium,26905,b,B
medium,26906,a,A
medium,26907,b,B
medium,26908,b,B
medium,26909,b,B
medium,26910,a,A
medium,26911,b,B
medium,26912,b,B
medium,26913,a,A
medium,26914,a,A
medium,26915,a,A
medium,26916,a,A
medium,26917,c,C
medium,26918,a,A
medium,26919,c,C
medium,26920,c,C
medium,26921,b,B
medium,26922,a,A
medium,26923,b,B
medium,26924,b,B
medium,26925,a,A
medium,26926,b,B
medium,26927,a,A
medium,26928,a,A
medium,26929,a,A
medium,26930,b,B
medium,26931,a,A
medium,26932,a,A
medium,26933,a,A
medium,26934,b,B
medium,26935,a,A
medium,26936,a,A
medium,26937,a,A
medium,26938,b,B
medium,26939,a,A
medium,26940,a,A
medium,26941,a,A
medium,26942,a,A
medium,26943,a,A
medium,26944,a,A
medium,26945,c,C
medium,26946,a,A
medium,26947,c,C
medium,26948,c,C
medium,26949,a,A
medium,26950,a,A
medium,26951,a,A
medium,26952,a,A
medium,26953,c,C
medium,26954,a,A
medium,26955,c,C
medium,26956,c,C
medium,26957,a,A
